event,time
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
-336,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
120,120
120,120
120,168
168,168
120,168
120,168
240,240
240,240
336,336
336,336
336,336
336,336
432,432
432,432
432,432
672,672
672,672
672,724
672,724
724,724
