event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
-7200, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
72, Factual
240, Factual
240, Factual
48, Factual
48, Factual
48, Factual
336, Factual
240, Factual
240, Factual
48, Factual
240, Factual
240, Factual
240, Factual
672, Factual
672, Factual
672, Factual
1008, Factual
