event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
336, Factual
168, Factual
168, Factual
168, Factual
528, Factual
528, Factual
528, Factual
528, Factual
1008, Factual
1008, Factual
1008, Factual
696, Factual
696, Factual
696, Factual
696, Factual
696, Factual
720, Factual
720, Factual
720, Factual
720, Factual
720, Factual
720, Factual
720, Factual
720, Factual
720, Factual
720, Factual
1008, Factual
720, Factual
720, Factual
720, Factual
1008, Factual
1008, Factual
1008, Factual
1008, Factual
1008, Factual
1032, Factual
1064, Factual
1032, Factual
1104, Factual
1128, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
1164, Factual
